"Freq [GHz]","ReflectanceTM []"
34.42,0.997570795977207
34.43,0.997576975693194
34.44,0.997583105821104
34.45,0.997589185747314
34.46,0.997595214865893
34.47,0.997601192578618
34.48,0.997607118294973
34.49,0.997612991432149
34.5,0.997618811415098
34.51,0.997624577676508
34.52,0.997630289656816
34.53,0.997635946804248
34.54,0.997641548574774
34.55,0.997647094432168
34.56,0.997652583847975
34.57,0.997658016301549
34.58,0.997663391280031
34.59,0.997668708278369
34.6,0.99767396679932
34.61,0.997679166353449
34.62,0.997684306459107
34.63,0.997689386642512
34.64,0.997694406437636
34.65,0.9976993653863
34.66,0.997704263038115
34.67,0.997709098950513
34.68,0.997713872688722
34.69,0.997718583825785
34.7,0.997723231942536
34.71,0.997727816627596
34.72,0.997732337477383
34.73,0.997736794096104
34.74,0.99774118609573
34.75,0.997745513095986
34.76,0.997749774724407
34.77,0.997753970616211
34.78,0.997758100414412
34.79,0.997762163769726
34.8,0.997766160340598
34.81,0.997770089793178
34.82,0.99777395180132
34.83,0.997777746046537
34.84,0.997781472218044
34.85,0.997785130012684
34.86,0.997788719134978
34.87,0.997792239297019
34.88,0.997795690218553
34.89,0.997799071626903
34.9,0.997802383256966
34.91,0.997805624851202
34.92,0.9978087961596
34.93,0.997811896939681
34.94,0.997814926956468
34.95,0.997817885982454
34.96,0.997820773797607
34.97,0.997823590189313
34.98,0.997826334952397
34.99,0.997829007889064
35,0.997831608808908
35.01,0.997834137528841
35.02,0.99783659387314
35.03,0.997838977673351
35.04,0.997841288768313
35.05,0.997843527004088
35.06,0.997845692234018
35.07,0.99784778431858
35.08,0.997849803125454
35.09,0.997851748529457
35.1,0.997853620412546
35.11,0.997855418663706
35.12,0.997857143179033
35.13,0.997858793861638
35.14,0.997860370621614
35.15,0.997861873376054
35.16,0.997863302048953
35.17,0.997864656571231
35.18,0.997865936880703
35.19,0.997867142921979
35.2,0.99786827464654
35.21,0.99786933201258
35.22,0.997870314985096
35.23,0.99787122353576
35.24,0.997872057642932
35.25,0.997872817291617
35.26,0.997873502473424
35.27,0.997874113186528
35.28,0.997874649435677
35.29,0.997875111232056
35.3,0.997875498593374
35.31,0.997875811543736
35.32,0.997876050113653
35.33,0.997876214339973
35.34,0.997876304265887
35.35,0.997876319940818
35.36,0.99787626142048
35.37,0.997876128766756
35.38,0.997875922047692
35.39,0.99787564133747
35.4,0.997875286716343
35.41,0.997874858270599
35.42,0.997874356092554
35.43,0.997873780280453
35.44,0.99787313093849
35.45,0.997872408176706
35.46,0.997871612111017
35.47,0.997870742863104
35.48,0.997869800560416
35.49,0.997868785336105
35.5,0.997867697329001
35.51,0.99786653668356
35.52,0.997865303549809
35.53,0.997863998083331
35.54,0.997862620445178
35.55,0.997861170801893
35.56,0.997859649325398
35.57,0.99785805619298
35.58,0.997856391587247
35.59,0.997854655696104
35.6,0.997852848712659
35.61,0.997850970835206
35.62,0.997849022267205
35.63,0.997847003217172
35.64,0.997844913898696
35.65,0.997842754530361
35.66,0.997840525335704
35.67,0.997838226543199
35.68,0.997835858386126
35.69,0.997833421102646
35.7,0.997830914935636
35.71,0.997828340132721
35.72,0.997825696946231
35.73,0.997822985633066
35.74,0.997820206454753
35.75,0.99781735967733
35.76,0.997814445571329
35.77,0.997811464411725
35.78,0.997808416477886
35.79,0.997805302053499
35.8,0.99780212142659
35.81,0.997798874889377
35.82,0.997795562738323
35.83,0.997792185274029
35.84,0.997788742801175
35.85,0.997785235628521
35.86,0.997781664068824
35.87,0.997778028438789
35.88,0.997774329059023
35.89,0.997770566254019
35.9,0.99776674035205
35.91,0.997762851685159
35.92,0.997758900589098
35.93,0.997754887403278
35.94,0.997750812470739
35.95,0.997746676138049
35.96,0.997742478755328
35.97,0.997738220676139
35.98,0.997733902257467
35.99,0.997729523859649
36,0.997725085846359
36.01,0.997720588584518
36.02,0.997716032444291
36.03,0.997711417798969
36.04,0.997706745024993
36.05,0.99770201450186
36.06,0.997697226612096
36.07,0.997692381741191
36.08,0.997687480277533
36.09,0.997682522612434
36.1,0.997677509139961
36.11,0.997672440256994
36.12,0.997667316363134
36.13,0.997662137860633
36.14,0.997656905154386
36.15,0.997651618651835
36.16,0.997646278762986
36.17,0.997640885900288
36.18,0.997635440478624
36.19,0.997629942915252
36.2,0.997624393629755
36.21,0.997618793044008
36.22,0.997613141582099
36.23,0.997607439670299
36.24,0.997601687737001
36.25,0.997595886212715
36.26,0.997590035529939
36.27,0.997584136123172
36.28,0.997578188428858
36.29,0.997572192885324
36.3,0.997566149932728
36.31,0.997560060013016
36.32,0.997553923569887
36.33,0.997547741048725
36.34,0.997541512896572
36.35,0.997535239562028
36.36,0.997528921495306
36.37,0.997522559148056
36.38,0.99751615297342
36.39,0.997509703425944
36.4,0.997503210961508
36.41,0.997496676037325
36.42,0.997490099111864
36.43,0.997483480644817
36.44,0.997476821097024
36.45,0.997470120930473
36.46,0.997463380608215
36.47,0.997456600594326
36.48,0.997449781353886
36.49,0.997442923352883
36.5,0.997436027058205
36.51,0.997429092937591
36.52,0.99742212145957
36.53,0.997415113093441
36.54,0.997408068309166
36.55,0.997400987577412
36.56,0.997393871369444
36.57,0.997386720157107
36.58,0.997379534412744
36.59,0.997372314609219
36.6,0.997365061219793
36.61,0.997357774718154
36.62,0.997350455578312
36.63,0.997343104274574
36.64,0.997335721281549
36.65,0.997328307074019
36.66,0.997320862126944
36.67,0.997313386915424
36.68,0.997305881914649
36.69,0.997298347599828
36.7,0.997290784446205
36.71,0.997283192928939
36.72,0.997275573523137
36.73,0.997267926703764
36.74,0.997260252945618
36.75,0.997252552723261
36.76,0.997244826511059
36.77,0.997237074783033
36.78,0.997229298012883
36.79,0.997221496673933
36.8,0.997213671239099
36.81,0.997205822180811
36.82,0.997197949971035
36.83,0.99719005508118
36.84,0.997182137982073
36.85,0.997174199143935
36.86,0.997166239036317
36.87,0.997158258128086
36.88,0.997150256887366
36.89,0.997142235781494
36.9,0.997134195277022
36.91,0.997126135839631
36.92,0.997118057934115
36.93,0.997109962024346
36.94,0.997101848573214
36.95,0.997093718042645
36.96,0.997085570893483
36.97,0.99707740758553
36.98,0.99706922857744
36.99,0.997061034326757
37,0.997052825289799
37.01,0.997044601921714
37.02,0.997036364676342
37.03,0.997028114006267
37.04,0.997019850362719
37.05,0.997011574195591
37.06,0.997003285953366
37.07,0.996994986083095
37.08,0.996986675030371
37.09,0.996978353239282
37.1,0.996970021152384
37.11,0.996961679210675
37.12,0.996953327853551
37.13,0.996944967518774
37.14,0.996936598642447
37.15,0.996928221658979
37.16,0.996919837001023
37.17,0.996911445099533
37.18,0.996903046383612
37.19,0.996894641280558
37.2,0.996886230215842
37.21,0.996877813613018
37.22,0.996869391893747
37.23,0.996860965477743
37.24,0.996852534782735
37.25,0.996844100224447
37.26,0.996835662216606
37.27,0.996827221170837
37.28,0.996818777496692
37.29,0.996810331601605
37.3,0.996801883890862
37.31,0.996793434767578
37.32,0.996784984632656
37.33,0.996776533884794
37.34,0.996768082920409
37.35,0.996759632133639
37.36,0.996751181916327
37.37,0.996742732657974
37.38,0.996734284745724
37.39,0.996725838564318
37.4,0.996717394496116
37.41,0.996708952921009
37.42,0.996700514216454
37.43,0.996692078757403
37.44,0.996683646916322
37.45,0.996675219063107
37.46,0.99666679556515
37.47,0.996658376787199
37.48,0.99664996309145
37.49,0.996641554837458
37.5,0.996633152382135
37.51,0.996624756079714
37.52,0.996616366281729
37.53,0.996607983337024
37.54,0.996599607591695
37.55,0.996591239389091
37.56,0.996582879069786
37.57,0.996574526971541
37.58,0.996566183429306
37.59,0.996557848775236
37.6,0.996549523338575
37.61,0.996541207445729
37.62,0.996532901420195
37.63,0.99652460558256
37.64,0.996516320250504
37.65,0.996508045738719
37.66,0.996499782358975
37.67,0.996491530420039
37.68,0.996483290227675
37.69,0.996475062084635
37.7,0.996466846290655
37.71,0.996458643142401
37.72,0.996450452933491
37.73,0.996442275954445
37.74,0.996434112492707
37.75,0.996425962832604
37.76,0.996417827255336
37.77,0.99640970603897
37.78,0.996401599458405
37.79,0.996393507785406
37.8,0.996385431288522
37.81,0.996377370233127
37.82,0.996369324881394
37.83,0.996361295492258
37.84,0.996353282321438
37.85,0.996345285621412
37.86,0.996337305641391
37.87,0.996329342627329
37.88,0.996321396821895
37.89,0.996313468464485
37.9,0.99630555779117
37.91,0.996297665034744
37.92,0.996289790424663
37.93,0.996281934187046
37.94,0.996274096544697
37.95,0.99626627771706
37.96,0.996258477920218
37.97,0.996250697366892
37.98,0.996242936266442
37.99,0.996235194824836
38,0.996227473244661
38.01,0.996219771725089
38.02,0.996212090461912
38.03,0.996204429647509
38.04,0.996196789470829
38.05,0.996189170117402
38.06,0.996181571769347
38.07,0.996173994605311
38.08,0.996166438800557
38.09,0.996158904526846
38.1,0.996151391952526
38.11,0.996143901242465
38.12,0.996136432558107
38.13,0.996128986057401
38.14,0.996121561894839
38.15,0.996114160221444
38.16,0.996106781184781
38.17,0.9960994249289
38.18,0.99609209159442
38.19,0.996084781318429
38.2,0.996077494234585
38.21,0.996070230473013
38.22,0.996062990160397
38.23,0.996055773419886
38.24,0.996048580371157
38.25,0.996041411130405
38.26,0.996034265810333
38.27,0.996027144520191
38.28,0.996020047365623
38.29,0.996012974448907
38.3,0.996005925868768
38.31,0.995998901720456
38.32,0.995991902095761
38.33,0.995984927082905
38.34,0.995977976766707
38.35,0.995971051228478
38.36,0.995964150546031
38.37,0.995957274793722
38.38,0.995950424042419
38.39,0.995943598359502
38.4,0.99593679780892
38.41,0.995930022451111
38.42,0.995923272343067
38.43,0.995916547538352
38.44,0.995909848087011
38.45,0.995903174035702
38.46,0.995896525427574
38.47,0.995889902302394
38.48,0.995883304696458
38.49,0.995876732642608
38.5,0.995870186170343
38.51,0.995863665305635
38.52,0.995857170071116
38.53,0.995850700485999
38.54,0.995844256566064
38.55,0.995837838323744
38.56,0.995831445768014
38.57,0.995825078904563
38.58,0.995818737735595
38.59,0.995812422260059
38.6,0.99580613247344
38.61,0.995799868367998
38.62,0.995793629932536
38.63,0.995787417152572
38.64,0.995781230010322
38.65,0.99577506848462
38.66,0.995768932551084
38.67,0.99576282218195
38.68,0.995756737346223
38.69,0.995750678009623
38.7,0.995744644134545
38.71,0.995738635680229
38.72,0.995732652602598
38.73,0.995726694854348
38.74,0.995720762384957
38.75,0.995714855140684
38.76,0.995708973064602
38.77,0.995703116096576
38.78,0.995697284173313
38.79,0.995691477228323
38.8,0.995685695191949
38.81,0.995679937991483
38.82,0.995674205550965
38.83,0.995668497791401
38.84,0.99566281463065
38.85,0.995657155983491
38.86,0.995651521761666
38.87,0.995645911873738
38.88,0.995640326225355
38.89,0.99563476471906
38.9,0.995629227254336
38.91,0.995623713727747
38.92,0.995618224032776
38.93,0.995612758060008
38.94,0.995607315696962
38.95,0.995601896828294
38.96,0.995596501335677
38.97,0.995591129097879
38.98,0.995585779990768
38.99,0.995580453887313
39,0.995575150657617
39.01,0.995569870168888
39.02,0.99556461228556
39.03,0.995559376869167
39.04,0.995554163778515
39.05,0.99554897286955
39.06,0.995543803995436
39.07,0.995538657006665
39.08,0.995533531750876
39.09,0.995528428073073
39.1,0.99552334581547
39.11,0.995518284817687
39.12,0.995513244916592
39.13,0.995508225946442
39.14,0.995503227738814
39.15,0.995498250122718
39.16,0.995493292924507
39.17,0.995488355968036
39.18,0.99548343907449
39.19,0.995478542062584
39.2,0.995473664748489
39.21,0.995468806945878
39.22,0.995463968465877
39.23,0.99545914911722
39.24,0.99545434870617
39.25,0.995449567036514
39.26,0.995444803909665
39.27,0.99544005912466
39.28,0.995435332478149
39.29,0.995430623764388
39.3,0.995425932775382
39.31,0.995421259300732
39.32,0.995416603127841
39.33,0.995411964041779
39.34,0.995407341825371
39.35,0.995402736259223
39.36,0.995398147121754
39.37,0.995393574189149
39.38,0.995389017235452
39.39,0.995384476032552
39.4,0.995379950350209
39.41,0.995375439956092
39.42,0.995370944615768
39.43,0.99536646409276
39.44,0.995361998148547
39.45,0.995357546542576
39.46,0.995353109032286
39.47,0.995348685373182
39.48,0.995344275318774
39.49,0.995339878620683
39.5,0.99533549502855
39.51,0.995331124290207
39.52,0.995326766151561
39.53,0.995322420356714
39.54,0.995318086647897
39.55,0.995313764765603
39.56,0.995309454448531
39.57,0.99530515543358
39.58,0.99530086745596
39.59,0.995296590249175
39.6,0.995292323545024
39.61,0.99528806707364
39.62,0.995283820563529
39.63,0.995279583741569
39.64,0.995275356333029
39.65,0.995271138061671
39.66,0.995266928649606
39.67,0.995262727817511
39.68,0.995258535284479
39.69,0.99525435076822
39.7,0.995250173984885
39.71,0.995246004649256
39.72,0.995241842474693
39.73,0.995237687173149
39.74,0.995233538455226
39.75,0.995229396030204
39.76,0.99522525960604
39.77,0.995221128889355
39.78,0.995217003585549
39.79,0.995212883398765
39.8,0.995208768031911
39.81,0.995204657186713
39.82,0.995200550563699
39.83,0.995196447862277
39.84,0.995192348780712
39.85,0.995188253016141
39.86,0.995184160264662
39.87,0.995180070221272
39.88,0.995175982579988
39.89,0.995171897033761
39.9,0.99516781327461
39.91,0.995163730993557
39.92,0.9951596498807
39.93,0.995155569625199
39.94,0.995151489915359
39.95,0.995147410438607
39.96,0.995143330881503
39.97,0.995139250929844
39.98,0.995135170268561
39.99,0.995131088581877
40,0.995127005553196
40.01,0.995122920865282
40.02,0.995118834200143
40.03,0.995114745239128
40.04,0.995110653662928
40.05,0.995106559151618
40.06,0.995102461384635
40.07,0.995098360040872
40.08,0.995094254798639
40.09,0.995090145335756
40.1,0.99508603132944
40.11,0.99508191245654
40.12,0.995077788393332
40.13,0.995073658815716
40.14,0.995069523399198
40.15,0.9950653818188
40.16,0.995061233749255
40.17,0.995057078864912
40.18,0.995052916839833
40.19,0.995048747347719
40.2,0.995044570062059
40.21,0.995040384656046
40.22,0.995036190802658
40.23,0.995031988174672
40.24,0.995027776444683
40.25,0.995023555285123
40.26,0.995019324368272
40.27,0.995015083366313
40.28,0.995010831951331
40.29,0.995006569795322
40.3,0.995002296570303
40.31,0.994998011948181
40.32,0.994993715600931
40.33,0.994989407200493
40.34,0.994985086418903
40.35,0.994980752928226
40.36,0.994976406400673
40.37,0.994972046508465
40.38,0.994967672924088
40.39,0.99496328532005
40.4,0.994958883369158
40.41,0.994954466744348
40.42,0.994950035118778
40.43,0.99494558816589
40.44,0.99494112555936
40.45,0.994936646973169
40.46,0.994932152081604
40.47,0.994927640559293
40.48,0.994923112081214
40.49,0.994918566322665
40.5,0.994914002959416
40.51,0.994909421667655
40.52,0.994904822123917
40.53,0.994900204005312
40.54,0.994895566989368
40.55,0.994890910754101
40.56,0.994886234978093
40.57,0.994881539340407
40.58,0.994876823520773
40.59,0.994872087199383
40.6,0.994867330057137
40.61,0.994862551775482
40.62,0.994857752036566
40.63,0.994852930523163
40.64,0.994848086918776
40.65,0.994843220907523
40.66,0.994838332174369
40.67,0.994833420404943
40.68,0.994828485285639
40.69,0.994823526503689
40.7,0.994818543747038
40.71,0.994813536704557
40.72,0.994808505065888
40.73,0.994803448521565
40.74,0.994798366762954
40.75,0.994793259482377
40.76,0.994788126373048
40.77,0.994782967129119
40.78,0.994777781445673
40.79,0.994772569018802
40.8,0.994767329545561
40.81,0.994762062724025
40.82,0.994756768253277
40.83,0.994751445833447
40.84,0.99474609516576
40.85,0.994740715952488
40.86,0.994735307896996
40.87,0.994729870703765
40.88,0.994724404078425
40.89,0.994718907727729
40.9,0.994713381359609
40.91,0.994707824683156
40.92,0.994702237408676
40.93,0.994696619247709
40.94,0.994690969912968
40.95,0.994685289118473
40.96,0.99467957657945
40.97,0.994673832012445
40.98,0.994668055135288
40.99,0.994662245667106
41,0.994656403328332
41.01,0.994650527840793
41.02,0.99464461892762
41.03,0.994638676313333
41.04,0.994632699723821
41.05,0.994626688886431
41.06,0.99462064352982
41.07,0.994614563384166
41.08,0.994608448181046
41.09,0.994602297653509
41.1,0.994596111536032
41.11,0.994589889564616
41.12,0.994583631476766
41.13,0.994577337011478
41.14,0.994571005909263
41.15,0.994564637912191
41.16,0.994558232763841
41.17,0.994551790209416
41.18,0.994545309995655
41.19,0.994538791870853
41.2,0.99453223558499
41.21,0.994525640889588
41.22,0.994519007537823
41.23,0.994512335284476
41.24,0.994505623886
41.25,0.994498873100489
41.26,0.994492082687761
41.27,0.99448525240922
41.28,0.994478382028044
41.29,0.994471471309069
41.3,0.994464520018853
41.31,0.994457527925696
41.32,0.994450494799603
41.33,0.994443420412341
41.34,0.994436304537432
41.35,0.994429146950123
41.36,0.994421947427497
41.37,0.994414705748368
41.38,0.994407421693374
41.39,0.994400095044925
41.4,0.994392725587254
41.41,0.994385313106418
41.42,0.994377857390285
41.43,0.994370358228561
41.44,0.994362815412797
41.45,0.994355228736436
41.46,0.994347597994664
41.47,0.994339922984682
41.48,0.994332203505438
41.49,0.99432443935785
41.5,0.994316630344649
41.51,0.994308776270537
41.52,0.994300876942039
41.53,0.994292932167656
41.54,0.994284941757735
41.55,0.994276905524625
41.56,0.994268823282542
41.57,0.994260694847622
41.58,0.994252520038002
41.59,0.994244298673699
41.6,0.994236030576706
41.61,0.994227715570989
41.62,0.994219353482411
