"Freq [GHz]","ReflectanceTE []"
36.95,0.998072524837598
36.96,0.998070996460482
36.97,0.998069455715073
36.98,0.99806790257078
36.99,0.99806633699778
37,0.99806475896699
37.01,0.998063168450111
37.02,0.998061565419568
37.03,0.998059949848562
37.04,0.998058321711071
37.05,0.998056680981826
37.06,0.998055027636328
37.07,0.998053361650843
37.08,0.998051683002446
37.09,0.998049991668931
37.1,0.998048287628902
37.11,0.998046570861743
37.12,0.998044841347614
37.13,0.998043099067455
37.14,0.99804134400299
37.15,0.998039576136741
37.16,0.99803779545198
37.17,0.998036001932826
37.18,0.998034195564132
37.19,0.998032376331566
37.2,0.998030544221603
37.21,0.998028699221475
37.22,0.998026841319239
37.23,0.99802497050374
37.24,0.998023086764604
37.25,0.998021190092257
37.26,0.99801928047795
37.27,0.998017357913704
37.28,0.998015422392335
37.29,0.998013473907479
37.3,0.998011512453551
37.31,0.998009538025794
37.32,0.998007550620207
37.33,0.998005550233635
37.34,0.998003536863687
37.35,0.998001510508788
37.36,0.997999471168162
37.37,0.997997418841835
37.38,0.997995353530626
37.39,0.997993275236153
37.4,0.997991183960836
37.41,0.99798907970789
37.42,0.997986962481335
37.43,0.997984832285979
37.44,0.997982689127436
37.45,0.99798053301209
37.46,0.997978363947171
37.47,0.99797618194063
37.48,0.997973987001271
37.49,0.997971779138668
37.5,0.997969558363188
37.51,0.997967324685985
37.52,0.997965078118989
37.53,0.997962818674929
37.54,0.99796054636732
37.55,0.99795826121046
37.56,0.997955963219431
37.57,0.997953652410071
37.58,0.997951328799013
37.59,0.997948992403691
37.6,0.997946643242267
37.61,0.997944281333707
37.62,0.997941906697732
37.63,0.997939519354829
37.64,0.997937119326272
37.65,0.997934706634064
37.66,0.997932281301002
37.67,0.997929843350629
37.68,0.997927392807229
37.69,0.997924929695848
37.7,0.997922454042307
37.71,0.997919965873138
37.72,0.997917465215638
37.73,0.997914952097846
37.74,0.997912426548522
37.75,0.997909888597176
37.76,0.997907338274061
37.77,0.997904775610138
37.78,0.997902200637107
37.79,0.997899613387383
37.8,0.997897013894106
37.81,0.997894402191134
