"Freq [GHz]","ReflectanceTE []"
37.66,1.07246073233448
37.67,1.07730294798428
37.68,1.08216085950978
37.69,1.08703419931229
37.7,1.09192269554206
37.71,1.09682607211345
37.72,1.10174404872151
37.73,1.10667634086032
37.74,1.11162265984288
37.75,1.11658271282266
37.76,1.12155620281678
37.77,1.12654282873094
37.78,1.1315422853858
37.79,1.1365542635454
37.8,1.14157844994694
37.81,1.14661452733245
37.82,1.15166217448213
37.83,1.15672106624944
37.84,1.16179087359782
37.85,1.16687126363925
37.86,1.17196189967453
37.87,1.1770624412352
37.88,1.18217254412737
37.89,1.18729186047709
37.9,1.1924200387777
37.91,1.19755672393865
37.92,1.20270155733626
37.93,1.2078541768662
37.94,1.21301421699756
37.95,1.2181813088288
37.96,1.22335508014532
37.97,1.22853515547877
37.98,1.23372115616807
37.99,1.23891270042209
38,1.24410940338402
38.01,1.24931087719742
38.02,1.25451673107389
38.03,1.25972657136236
38.04,1.26494000162003
38.05,1.27015662268495
38.06,1.27537603275002
38.07,1.2805978274387
38.08,1.28582159988221
38.09,1.29104694079821
38.1,1.29627343857099
38.11,1.30150067933313
38.12,1.30672824704858
38.13,1.31195572359712
38.14,1.31718268886026
38.15,1.32240872080842
38.16,1.32763339558945
38.17,1.33285628761846
38.18,1.33807696966885
38.19,1.34329501296448
38.2,1.34850998727332
38.21,1.35372146100171
38.22,1.35892900129034
38.23,1.36413217411066
38.24,1.3693305443629
38.25,1.37452367597458
38.26,1.37971113200022
38.27,1.38489247472192
38.28,1.39006726575061
38.29,1.39523506612837
38.3,1.40039543643127
38.31,1.40554793687293
38.32,1.41069212740898
38.33,1.41582756784175
38.34,1.42095381792584
38.35,1.42607043747407
38.36,1.43117698646381
38.37,1.43627302514387
38.38,1.44135811414158
38.39,1.44643181457031
38.4,1.45149368813717
38.41,1.45654329725095
38.42,1.46158020512998
38.43,1.46660397591048
38.44,1.47161417475458
38.45,1.47661036795843
38.46,1.48159212306028
38.47,1.48655900894841
38.48,1.49151059596879
38.49,1.49644645603251
38.5,1.50136616272309
38.51,1.50626929140307
38.52,1.51115541932055
38.53,1.51602412571508
38.54,1.52087499192297
38.55,1.52570760148223
38.56,1.53052154023654
38.57,1.53531639643901
38.58,1.54009176085463
38.59,1.54484722686245
38.6,1.54958239055652
38.61,1.5542968508462
38.62,1.5589902095552
38.63,1.56366207152006
38.64,1.56831204468715
38.65,1.57293974020871
38.66,1.57754477253788
38.67,1.58212675952228
38.68,1.58668532249654
38.69,1.59122008637338
38.7,1.59573067973341
38.71,1.60021673491361
38.72,1.60467788809414
38.73,1.60911377938399
38.74,1.61352405290484
38.75,1.61790835687344
38.76,1.62226634368263
38.77,1.62659766998011
38.78,1.63090199674629
38.79,1.63517898936985
38.8,1.63942831772173
38.81,1.64364965622761
38.82,1.64784268393799
38.83,1.65200708459698
38.84,1.65614254670891
38.85,1.66024876360308
38.86,1.66432543349676
38.87,1.66837225955586
38.88,1.67238894995405
38.89,1.67637521792954
38.9,1.68033078183994
38.91,1.68425536521526
38.92,1.68814869680846
38.93,1.69201051064431
38.94,1.69584054606586
38.95,1.69963854777902
38.96,1.70340426589481
38.97,1.70713745596971
38.98,1.71083787904364
38.99,1.71450530167593
39,1.71813949597905
39.01,1.7217402396503
39.02,1.72530731600118
39.03,1.72884051398467
39.04,1.73233962822047
39.05,1.73580445901767
39.06,1.73923481239581
39.07,1.74263050010336
39.08,1.74599133963414
39.09,1.74931715424171
39.1,1.75260777295152
39.11,1.755863030571
39.12,1.75908276769734
39.13,1.76226683072341
39.14,1.76541507184139
39.15,1.76852734904462
39.16,1.77160352612684
39.17,1.77464347267994
39.18,1.77764706408942
39.19,1.78061418152776
39.2,1.78354471194607
39.21,1.78643854806349
39.22,1.7892955883548
39.23,1.7921157370361
39.24,1.79489890404859
39.25,1.79764500504039
39.26,1.80035396134658
39.27,1.80302569996753
39.28,1.8056601535453
39.29,1.80825726033815
39.3,1.81081696419375
39.31,1.81333921452035
39.32,1.81582396625624
39.33,1.81827117983789
39.34,1.82068082116609
39.35,1.82305286157099
39.36,1.82538727777511
39.37,1.82768405185529
39.38,1.82994317120279
39.39,1.83216462848234
39.4,1.83434842158944
39.41,1.83649455360662
39.42,1.83860303275812
39.43,1.84067387236351
39.44,1.84270709078988
39.45,1.84470271140296
39.46,1.84666076251693
39.47,1.8485812773434
39.48,1.85046429393882
39.49,1.85230985515132
39.5,1.85411800856625
39.51,1.85588880645078
39.52,1.85762230569773
39.53,1.85931856776821
39.54,1.86097765863369
39.55,1.86259964871711
39.56,1.86418461283328
39.57,1.86573263012829
39.58,1.8672437840187
39.59,1.86871816212951
39.6,1.87015585623192
39.61,1.8715569621803
39.62,1.8729215798487
39.63,1.87424981306673
39.64,1.87554176955499
39.65,1.87679756086029
39.66,1.87801730228998
39.67,1.87920111284648
39.68,1.88034911516092
39.69,1.88146143542702
39.7,1.88253820333421
39.71,1.88357955200081
39.72,1.88458561790701
39.73,1.8855565408275
39.74,1.88649246376421
39.75,1.88739353287869
39.76,1.88825989742461
39.77,1.88909170968021
39.78,1.88988912488059
39.79,1.89065230115025
39.8,1.89138139943547
39.81,1.89207658343685
39.82,1.89273801954201
39.83,1.89336587675847
39.84,1.89396032664642
39.85,1.89452154325195
39.86,1.89504970304049
39.87,1.8955449848303
39.88,1.89600756972642
39.89,1.89643764105472
39.9,1.89683538429648
39.91,1.89720098702314
39.92,1.89753463883147
39.93,1.89783653127908
39.94,1.89810685782034
39.95,1.89834581374278
39.96,1.89855359610387
39.97,1.89873040366828
39.98,1.89887643684547
39.99,1.89899189762812
40,1.89907698953055
40.01,1.89913191752833
40.02,1.89915688799784
40.03,1.89915210865646
40.04,1.89911778850387
40.05,1.89905413776317
40.06,1.89896136782314
40.07,1.89883969118097
40.08,1.89868932138544
40.09,1.89851047298094
40.1,1.89830336145202
40.11,1.89806820316867
40.12,1.89780521533215
40.13,1.89751461592161
40.14,1.89719662364139
40.15,1.89685145786873
40.16,1.89647933860261
40.17,1.89608048641304
40.18,1.89565512239098
40.19,1.89520346809916
40.2,1.89472574552351
40.21,1.89422217702547
40.22,1.89369298529457
40.23,1.89313839330247
40.24,1.89255862425699
40.25,1.8919539015574
40.26,1.89132444875028
40.27,1.89067048948588
40.28,1.8899922474757
40.29,1.88928994645037
40.3,1.88856381011863
40.31,1.88781406212668
40.32,1.88704092601864
40.33,1.88624462519745
40.34,1.8854253828868
40.35,1.88458342209346
40.36,1.88371896557072
40.37,1.88283223578229
40.38,1.88192345486704
40.39,1.88099284460437
40.4,1.88004062638068
40.41,1.87906702115598
40.42,1.87807224943161
40.43,1.87705653121878
40.44,1.87602008600737
40.45,1.87496313273604
40.46,1.87388588976233
40.47,1.87278857483423
40.48,1.87167140506184
40.49,1.87053459689004
40.5,1.86937836607177
40.51,1.86820292764195
40.52,1.86700849589219
40.53,1.86579528434596
40.54,1.86456350573466
40.55,1.86331337197423
40.56,1.8620450941424
40.57,1.86075888245652
40.58,1.85945494625243
