"Freq [GHz]","ReflectanceTE []"
34.12,0.999686866316303
34.13,0.999686403685043
34.14,0.999685942218019
34.15,0.999685481917063
34.16,0.999685022783722
34.17,0.999684564819315
34.18,0.99968410802483
34.19,0.999683652401029
34.2,0.999683197948376
34.21,0.999682744667083
34.22,0.999682292557098
34.23,0.999681841618057
34.24,0.999681391849403
34.25,0.999680943250248
34.26,0.999680495819483
34.27,0.99968004955573
34.28,0.999679604457327
34.29,0.999679160522363
34.3,0.999678717748687
34.31,0.999678276133872
34.32,0.999677835675248
34.33,0.999677396369872
34.34,0.999676958214566
34.35,0.999676521205893
34.36,0.999676085340171
34.37,0.999675650613465
34.38,0.99967521702158
34.39,0.999674784560109
34.4,0.999674353224377
34.41,0.999673923009463
34.42,0.999673493910211
34.43,0.999673065921248
34.44,0.999672639036922
34.45,0.999672213251386
34.46,0.999671788558514
34.47,0.999671364951999
34.48,0.99967094242527
34.49,0.999670520971517
34.5,0.999670100583746
34.51,0.999669681254691
34.52,0.999669262976895
34.53,0.999668845742664
34.54,0.999668429544082
34.55,0.999668014373016
34.56,0.99966760022113
34.57,0.999667187079844
34.58,0.999666774940403
34.59,0.999666363793808
34.6,0.999665953630875
34.61,0.999665544442192
34.62,0.999665136218158
34.63,0.999664728948968
34.64,0.9996643226246
34.65,0.999663917234851
34.66,0.999663512769318
34.67,0.999663109217384
34.68,0.999662706568269
34.69,0.99966230481097
34.7,0.999661903934329
34.71,0.999661503926962
34.72,0.999661104777335
34.73,0.99966070647372
34.74,0.999660309004203
34.75,0.999659912356676
34.76,0.999659516518896
34.77,0.999659121478418
34.78,0.99965872722262
34.79,0.999658333738719
34.8,0.999657941013762
34.81,0.999657549034644
34.82,0.999657157788079
34.83,0.999656767260622
34.84,0.999656377438671
34.85,0.999655988308466
34.86,0.999655599856113
34.87,0.999655212067529
34.88,0.999654824928503
34.89,0.99965443842468
34.9,0.999654052541538
34.91,0.999653667264433
34.92,0.999653282578572
34.93,0.999652898469021
34.94,0.999652514920718
34.95,0.99965213191845
34.96,0.999651749446886
34.97,0.999651367490568
34.98,0.999650986033902
34.99,0.999650605061158
35,0.99965022455652
35.01,0.99964984450401
35.02,0.999649464887559
35.03,0.999649085690969
35.04,0.999648706897933
35.05,0.999648328492038
35.06,0.999647950456755
35.07,0.999647572775442
35.08,0.999647195431374
35.09,0.999646818407705
35.1,0.999646441687512
35.11,0.999646065253744
35.12,0.999645689089275
35.13,0.999645313176884
35.14,0.999644937499256
35.15,0.999644562039011
35.16,0.999644186778641
35.17,0.999643811700592
35.18,0.999643436787221
35.19,0.999643062020788
35.2,0.999642687383513
35.21,0.999642312857501
35.22,0.999641938424823
35.23,0.999641564067458
35.24,0.999641189767332
35.25,0.999640815506308
35.26,0.999640441266165
35.27,0.999640067028644
35.28,0.999639692775441
35.29,0.999639318488156
35.3,0.999638944148389
35.31,0.999638569737642
35.32,0.99963819523741
35.33,0.99963782062912
35.34,0.999637445894165
35.35,0.999637071013875
35.36,0.999636695969584
35.37,0.999636320742565
35.38,0.999635945314052
35.39,0.999635569665262
35.4,0.999635193777384
35.41,0.999634817631564
35.42,0.99963444120895
35.43,0.999634064490645
35.44,0.999633687457738
35.45,0.99963331009132
35.46,0.999632932372445
35.47,0.999632554282158
35.48,0.999632175801503
35.49,0.999631796911506
35.5,0.999631417593198
35.51,0.999631037827606
35.52,0.999630657595743
35.53,0.999630276878645
35.54,0.999629895657316
35.55,0.999629513912814
35.56,0.999629131626157
35.57,0.999628748778424
35.58,0.999628365350646
35.59,0.999627981323922
35.6,0.999627596679338
35.61,0.999627211398023
35.62,0.99962682546108
35.63,0.999626438849698
35.64,0.999626051545048
35.65,0.999625663528341
35.66,0.999625274780817
35.67,0.999624885283771
35.68,0.999624495018479
35.69,0.999624103966306
35.7,0.999623712108636
35.71,0.999623319426865
35.72,0.999622925902494
35.73,0.99962253151701
35.74,0.999622136251989
35.75,0.999621740089018
35.76,0.999621343009758
35.77,0.999620944995922
35.78,0.99962054602928
35.79,0.99962014609164
35.8,0.999619745164896
35.81,0.999619343230972
35.82,0.999618940271885
35.83,0.999618536269708
35.84,0.999618131206566
35.85,0.999617725064655
35.86,0.999617317826272
35.87,0.999616909473757
35.88,0.999616499989513
