"Freq [GHz]","ReflectanceTM []"
35.58,0.999779706611144
35.59,0.999779511455586
35.6,0.999779316119951
35.61,0.999779120601019
35.62,0.999778924895548
35.63,0.999778729000369
35.64,0.99977853291228
35.65,0.99977833662812
35.66,0.999778140144732
35.67,0.999777943459006
35.68,0.999777746567797
35.69,0.999777549468029
35.7,0.999777352156621
35.71,0.999777154630491
35.72,0.99977695688663
35.73,0.999776758921992
35.74,0.999776560733594
35.75,0.999776362318436
35.76,0.999776163673558
35.77,0.999775964796023
35.78,0.999775765682912
35.79,0.999775566331314
35.8,0.999775366738365
35.81,0.999775166901186
35.82,0.999774966816955
35.83,0.999774766482864
35.84,0.99977456589611
35.85,0.999774365053919
35.86,0.999774163953562
35.87,0.99977396259231
35.88,0.999773760967449
35.89,0.999773559076331
35.9,0.999773356916281
35.91,0.999773154484672
35.92,0.999772951778917
35.93,0.999772748796418
35.94,0.999772545534648
35.95,0.99977234199104
35.96,0.999772138163122
35.97,0.999771934048402
35.98,0.999771729644434
35.99,0.999771524948787
36,0.999771319959057
36.01,0.999771114672869
36.02,0.999770909087903
36.03,0.999770703201799
36.04,0.999770497012289
36.05,0.999770290517094
36.06,0.999770083713986
36.07,0.999769876600743
36.08,0.999769669175181
36.09,0.999769461435159
36.1,0.999769253378528
36.11,0.999769045003196
36.12,0.9997688363071
36.13,0.999768627288187
36.14,0.999768417944445
36.15,0.999768208273878
36.16,0.999767998274548
36.17,0.99976778794452
36.18,0.999767577281892
36.19,0.999767366284788
36.2,0.99976715495139
36.21,0.999766943279866
36.22,0.999766731268447
36.23,0.999766518915381
36.24,0.999766306218934
36.25,0.999766093177446
36.26,0.999765879789233
36.27,0.999765666052664
36.28,0.999765451966143
36.29,0.999765237528108
36.3,0.999765022737017
36.31,0.999764807591363
36.32,0.999764592089663
36.33,0.99976437623047
36.34,0.999764160012381
36.35,0.999763943433985
36.36,0.999763726493966
36.37,0.999763509190969
36.38,0.999763291523717
36.39,0.999763073490961
36.4,0.999762855091446
36.41,0.999762636323996
36.42,0.99976241718744
36.43,0.999762197680639
36.44,0.999761977802487
36.45,0.999761757551918
36.46,0.999761536927897
36.47,0.999761315929396
36.48,0.99976109455546
36.49,0.999760872805143
36.5,0.999760650677513
36.51,0.999760428171697
36.52,0.99976020528685
36.53,0.999759982022159
36.54,0.999759758376813
36.55,0.999759534350073
36.56,0.999759309941214
36.57,0.999759085149541
36.58,0.999758859974401
36.59,0.999758634415159
36.6,0.999758408471213
36.61,0.999758182142008
36.62,0.999757955427006
36.63,0.999757728325689
36.64,0.999757500837614
36.65,0.99975727296233
36.66,0.99975704469942
36.67,0.99975681604851
36.68,0.999756587009261
36.69,0.999756357581352
36.7,0.999756127764509
36.71,0.999755897558481
36.72,0.999755666963041
36.73,0.999755435978001
36.74,0.999755204603208
36.75,0.999754972838511
36.76,0.999754740683847
36.77,0.999754508139137
36.78,0.999754275204344
36.79,0.999754041879458
36.8,0.999753808164527
36.81,0.999753574059579
36.82,0.999753339564724
36.83,0.999753104680065
36.84,0.999752869405763
36.85,0.99975263374199
36.86,0.999752397688952
36.87,0.999752161246892
36.88,0.999751924416075
36.89,0.99975168719679
36.9,0.999751449589378
36.91,0.999751211594193
36.92,0.999750973211618
36.93,0.999750734442071
36.94,0.999750495285982
36.95,0.999750255743849
36.96,0.999750015816161
36.97,0.999749775503445
36.98,0.999749534806275
36.99,0.999749293725228
37,0.999749052260914
37.01,0.999748810414
37.02,0.999748568185144
37.03,0.999748325575045
37.04,0.999748082584439
37.05,0.999747839214082
37.06,0.999747595464752
37.07,0.999747351337266
37.08,0.99974710683246
37.09,0.999746861951197
37.1,0.999746616694366
37.11,0.999746371062885
37.12,0.999746125057718
37.13,0.999745878679815
37.14,0.999745631930182
37.15,0.999745384809844
37.16,0.999745137319846
37.17,0.999744889461277
37.18,0.999744641235221
37.19,0.999744392642801
37.2,0.999744143685188
37.21,0.999743894363539
37.22,0.999743644679066
37.23,0.999743394632993
37.24,0.999743144226564
37.25,0.999742893461045
37.26,0.999742642337751
37.27,0.999742390857999
37.28,0.999742139023121
